currency,worktime,sex,isco88,geo\time	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 
EUR,FT,F,ISCO9,AT	22579.0 	21411.3 	20365.0 	20148.0 	19193.0 	19991.0 	19155.0 	18229.8 	: 	: 	: 	: 	: 	: 
EUR,FT,F,ISCO9,CY	13812.0 	13222.7 	12984.6 	12961.0 	12044.5 	11916.1 	11534.6 	10627.4 	10496.6 	10200.1 	10067.1 	9725.2 	: 	: 
EUR,FT,F,ISCO9,DE	24000.0 	23400.0 	22853.0 	22600.0 	22300.0 	21800.0 	21300.0 	20800.0 	20300.0 	20000.0 	19467.6 	19016.9 	19153.3 	: 
EUR,FT,F,ISCO9,DK	38797.1 	36864.3 	33547.5 	32927.4 	31710.8 	31349.4 	30218.0 	29712.2 	29220.3 	28049.1 	26455.0 	25799.3 	25730.3 	: 
EUR,FT,F,ISCO9,EL	: 	: 	: 	: 	: 	12214.9 	11840.1 	11108.0 	10482.9 	9841.9 	9254.8 	8775.0 	8276.9 	7813.8 
EUR,FT,F,ISCO9,ES	: 	13521.3 	13492.2 	13682.5 	12913.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,F,ISCO9,FI	23426.0 	22443.0 	26283.0 	21587.0 	20812.0 	20175.0 	19606.0 	19092.2 	17985.5 	: 	: 	: 	: 	: 
EUR,FT,F,ISCO9,IE	: 	23871.0 	: 	24294.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,F,ISCO9,IS	19085.0 	30423.4 	27780.3 	30014.1 	24941.7 	21906.6 	21193.3 	20453.6 	22708.6 	19146.4 	: 	: 	: 	: 
EUR,FT,F,ISCO9,MT	: 	: 	: 	: 	: 	9983.4 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,F,ISCO9,PL	: 	: 	: 	: 	3364.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,F,ISCO9,PT	9218 	9006.0 	8651.7 	7718.4 	7667.9 	7597.0 	7900.5 	7055.0 	6711.9 	: 	: 	: 	: 	: 
EUR,FT,F,ISCO9,RO	2704.6 	2302.6 	1970.6 	1610.6 	1202.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,F,ISCO9,SE	20922.7 	20797.8 	20114.5 	19196.2 	19041.6 	21808.4 	21039.4 	19998.5 	20982.8 	: 	: 	: 	: 	: 
EUR,FT,F,ISCO9,SK	: 	4079.5 	3402.1 	2997.5 	2696.0 	2395.7 	2204.7 	1875.0 	1788.1 	1615.3 	1793.3 	1695.8 	: 	: 
EUR,FT,F,ISCO9,UK	: 	21447.1 	20631.3 	: 	19291.0 	18498.8 	19625.3 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,F,TOTAL,AT	32532.0 	31007.2 	29742.0 	28668.0 	27451.0 	28185.0 	27366.0 	26292.4 	: 	: 	: 	: 	: 	: 
EUR,FT,F,TOTAL,BE	: 	: 	: 	: 	: 	30323.0 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,F,TOTAL,CY	21561.0 	20060.6 	19162.8 	18226.0 	17051.8 	16728.8 	16245.9 	15228.2 	14610.4 	13543.9 	12975.6 	12243.4 	: 	: 
EUR,FT,F,TOTAL,DE	33900.0 	33000.0 	32256.0 	32000.0 	31600.0 	31000.0 	30400.0 	29600.0 	29000.0 	28400.0 	27512.9 	26782.9 	27040.0 	: 
EUR,FT,F,TOTAL,DK	45797.7 	43966.8 	41705.7 	40884.3 	39768.3 	38509.3 	37357.2 	35582.2 	34562.1 	33409.7 	31598.8 	30626.8 	30709.7 	: 
EUR,FT,F,TOTAL,EL	: 	: 	: 	: 	: 	15982.8 	15453.8 	14500.2 	13747.1 	12919.1 	12235.0 	11505.3 	10822.8 	10206.7 
EUR,FT,F,TOTAL,ES	: 	19518.6 	19200.1 	17947.8 	17345.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,F,TOTAL,FI	32459.0 	30647.0 	29309.0 	28662.0 	27469.0 	26524.0 	25585.0 	24571.9 	23299.6 	: 	: 	: 	: 	: 
EUR,FT,F,TOTAL,IE	: 	35932.0 	: 	35922.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,F,TOTAL,IS	31175.7 	47940.2 	43242.9 	44164.6 	30751.1 	28319.1 	26841.9 	25388.4 	27804.0 	23608.4 	: 	: 	: 	: 
EUR,FT,F,TOTAL,MT	: 	: 	: 	: 	: 	12993.3 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,F,TOTAL,PL	: 	: 	: 	: 	5700.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,F,TOTAL,PT	16588 	16077.2 	15095.1 	12010.8 	11772.2 	11517.1 	11391.1 	10695.0 	9994.0 	: 	: 	: 	: 	: 
EUR,FT,F,TOTAL,RO	5559.9 	4734.8 	3611.1 	2946.2 	2203.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,F,TOTAL,SE	31072.7 	30822.7 	29605.5 	28594.3 	28128.5 	29053.0 	27935.1 	27043.8 	28133.6 	: 	: 	: 	: 	: 
EUR,FT,F,TOTAL,SK	: 	6748.4 	5642.7 	5026.2 	4506.8 	3895.6 	3535.4 	3066.7 	2931.9 	2563.7 	2788.9 	2874.0 	: 	: 
EUR,FT,F,TOTAL,UK	: 	35211.3 	34692.6 	: 	32019.0 	29831.4 	31132.4 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO0,AT	37292.0 	39841.3 	39247.0 	35495.0 	32904.0 	28012.0 	26233.0 	27096.4 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO0,BE	: 	: 	: 	: 	: 	: 	35316.0 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO0,DK	57127.3 	53336.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO0,EL	: 	: 	: 	: 	: 	23965.8 	22981.5 	21955.6 	20638.8 	19392.3 	18096.4 	17407.3 	16258.2 	15419.0 
EUR,FT,M,ISCO0,FI	48221.0 	45109.0 	31396.0 	39726.0 	38704.0 	37347.0 	35221.0 	31980.9 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO0,IE	: 	: 	: 	36399.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO0,MT	: 	: 	: 	: 	: 	13099.4 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO0,RO	: 	: 	0.0 	0.0 	0.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO0,SE	44097.8 	45150.9 	43732.6 	41199.2 	40946.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO0,SK	: 	8450.6 	7464.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO0,UK	: 	: 	: 	: 	45330.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO1,AT	74139.0 	76731.4 	74442.0 	71593.0 	67621.0 	69603.0 	70669.0 	65329.3 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO1,CY	69348.0 	63827.3 	62607.6 	62036.0 	55849.7 	50745.7 	47474.0 	44300.3 	40479.3 	38041.2 	36558.7 	34345.7 	: 	: 
EUR,FT,M,ISCO1,DE	97400.0 	94800.0 	92544.0 	91100.0 	89700.0 	87800.0 	86100.0 	83000.0 	81200.0 	80100.0 	77771.1 	76067.5 	77023.0 	: 
EUR,FT,M,ISCO1,DK	91559.5 	89834.6 	78805.2 	78038.8 	72537.8 	70255.7 	69025.2 	67533.4 	65869.1 	63120.8 	60635.5 	59282.6 	59476.9 	: 
EUR,FT,M,ISCO1,EL	: 	: 	: 	: 	: 	30523.9 	29762.8 	29211.1 	28101.3 	27021.0 	25804.7 	25402.4 	24847.8 	24115.8 
EUR,FT,M,ISCO1,ES	: 	65360.9 	64320.8 	65150.8 	59324.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO1,FI	72922.0 	69021.0 	48473.0 	64073.0 	60836.0 	57547.0 	56548.0 	51361.9 	48239.8 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO1,IE	: 	72431.0 	: 	67481.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO1,IS	82326.4 	147072.9 	113377.4 	115492.8 	75123.0 	62935.7 	61934.1 	56303.6 	65474.4 	54726.3 	: 	: 	: 	: 
EUR,FT,M,ISCO1,MT	: 	: 	: 	: 	: 	23253.3 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO1,PL	: 	: 	: 	: 	16384.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO1,PT	55089 	53296.1 	51831.8 	50744.0 	49503.5 	48235.2 	50180.4 	44930.0 	40498.1 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO1,RO	16061.7 	14377.1 	10200.2 	8437.7 	6436.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO1,SE	62656.3 	60305.3 	57555.5 	56909.8 	56176.9 	50012.5 	48769.7 	49232.5 	51657.7 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO1,SK	: 	21630.0 	17437.3 	16641.0 	14655.7 	12227.6 	11447.5 	10739.8 	10102.5 	8548.4 	8794.5 	9142.3 	: 	: 
EUR,FT,M,ISCO1,UK	: 	81114.8 	77611.4 	: 	70020.3 	66594.9 	71419.9 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO1-5,AT	52708.0 	51495.8 	50364.0 	48787.0 	47543.0 	46344.0 	45452.0 	43883.1 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO1-5,CY	35452.0 	32625.4 	32061.1 	30243.3 	28503.8 	28069.8 	26532.2 	25166.5 	24063.8 	21845.1 	20810.0 	19997.1 	: 	: 
EUR,FT,M,ISCO1-5,DE	56100.0 	54700.0 	53212.0 	52600.0 	51800.0 	50900.0 	49900.0 	48400.0 	47400.0 	46700.0 	45490.7 	44605.0 	45271.5 	: 
EUR,FT,M,ISCO1-5,DK	65580.7 	63005.0 	59214.9 	58549.2 	57570.1 	55849.0 	54398.1 	52598.3 	51169.6 	49677.4 	47043.9 	45491.3 	45504.1 	: 
EUR,FT,M,ISCO1-5,EL	: 	: 	: 	: 	: 	22282.9 	21524.9 	20458.3 	19396.8 	18334.9 	17315.7 	16450.9 	15495.5 	14670.3 
EUR,FT,M,ISCO1-5,ES	: 	29928.6 	30209.7 	28593.6 	27480.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO1-5,FI	46922.0 	44376.0 	41955.0 	40874.0 	39687.0 	38127.0 	36942.0 	35214.0 	33651.0 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO1-5,IE	: 	53040.0 	: 	51969.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO1-5,IS	55016.3 	92628.1 	75170.9 	78166.9 	51812.3 	44576.4 	43349.2 	41541.6 	46928.0 	40399.8 	: 	: 	: 	: 
EUR,FT,M,ISCO1-5,MT	: 	: 	: 	: 	: 	15486.0 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO1-5,PL	: 	: 	: 	: 	9010.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO1-5,PT	26353 	25577.2 	24573.7 	22037.5 	21541.6 	21033.6 	20433.8 	20511.0 	19487.0 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO1-5,RO	8184.4 	7325.3 	5649.8 	4672.9 	3566.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO1-5,SE	43650.4 	43714.0 	41534.1 	40801.2 	39949.0 	39038.1 	37919.7 	37096.6 	38595.4 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO1-5,SK	: 	11999.4 	9981.0 	8697.8 	7639.7 	6442.6 	6073.1 	5122.7 	5002.6 	4308.2 	4604.7 	4792.1 	: 	: 
EUR,FT,M,ISCO1-5,UK	: 	59672.8 	57964.3 	: 	53673.4 	50797.0 	53184.5 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO2,AT	63811.0 	61389.2 	59170.0 	59751.0 	56972.0 	53381.0 	53552.0 	49721.7 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO2,CY	43692.0 	40038.9 	41348.7 	38589.7 	36648.4 	36097.0 	34041.1 	32506.2 	31990.6 	30640.8 	29350.6 	27525.6 	: 	: 
EUR,FT,M,ISCO2,DE	66700.0 	65200.0 	63764.0 	63000.0 	62100.0 	61100.0 	59900.0 	58800.0 	57700.0 	57100.0 	55820.4 	54760.6 	55513.9 	: 
EUR,FT,M,ISCO2,DK	69479.6 	67646.0 	66774.7 	66087.0 	63825.3 	62915.6 	60551.8 	58831.2 	56752.0 	54596.9 	52235.9 	50938.8 	50588.0 	: 
EUR,FT,M,ISCO2,EL	: 	: 	: 	: 	: 	26020.5 	24974.6 	23895.0 	22490.4 	21158.8 	19770.0 	19041.2 	17829.4 	16930.5 
EUR,FT,M,ISCO2,ES	: 	37189.2 	37491.4 	37390.5 	32430.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO2,FI	51902.0 	49084.0 	37991.0 	45364.0 	44023.0 	42549.0 	41447.0 	38695.0 	36233.1 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO2,IE	: 	64197.0 	: 	62870.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO2,IS	60780.1 	97421.0 	79842.8 	85427.6 	64007.1 	57319.8 	56137.8 	55352.6 	61852.3 	51491.7 	: 	: 	: 	: 
EUR,FT,M,ISCO2,MT	: 	: 	: 	: 	: 	18966.5 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO2,PL	: 	: 	: 	: 	9943.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO2,PT	35344 	34504.9 	33264.7 	31406.4 	31092.1 	30730.5 	30293.1 	28998.0 	27985.1 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO2,RO	10080.4 	9023.5 	6354.3 	5256.2 	4010.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO2,SE	47349.5 	47507.5 	45324.4 	44181.1 	44194.4 	45102.9 	44004.3 	43649.4 	45077.4 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO2,SK	: 	12404.6 	10134.3 	9142.7 	7927.2 	6989.4 	6256.2 	5520.3 	5294.9 	4700.7 	4720.4 	5250.0 	: 	: 
EUR,FT,M,ISCO2,UK	: 	60792.1 	59683.5 	: 	54837.5 	52112.0 	56074.0 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO3,AT	49671.0 	47437.6 	46989.0 	45682.0 	45030.0 	43281.0 	42714.0 	41299.4 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO3,CY	33204.0 	30626.4 	31490.8 	30290.0 	28811.6 	28002.6 	27032.7 	24796.6 	24087.3 	22306.2 	21707.1 	20994.9 	: 	: 
EUR,FT,M,ISCO3,DE	52100.0 	50800.0 	49462.0 	48800.0 	48100.0 	47200.0 	46300.0 	44800.0 	43900.0 	43300.0 	42212.9 	41319.4 	41891.5 	: 
EUR,FT,M,ISCO3,DK	62104.4 	59976.1 	56474.8 	55920.1 	54953.6 	53028.7 	51291.8 	49241.4 	47958.9 	46722.2 	43910.5 	42503.0 	42301.9 	: 
EUR,FT,M,ISCO3,EL	: 	: 	: 	: 	: 	25932.1 	24998.2 	24086.2 	22807.2 	21586.5 	20291.3 	19661.4 	18633.3 	17800.6 
EUR,FT,M,ISCO3,ES	: 	30902.7 	30236.2 	31755.3 	28852.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO3,FI	42597.0 	40372.0 	30013.0 	37305.0 	36215.0 	35226.0 	34278.0 	32764.9 	31566.2 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO3,IE	: 	48924.0 	: 	46865.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO3,IS	52840.2 	88428.6 	76139.5 	76735.3 	50236.6 	47648.6 	45722.0 	50572.4 	56416.9 	47885.8 	: 	: 	: 	: 
EUR,FT,M,ISCO3,MT	: 	: 	: 	: 	: 	16050.1 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO3,PL	: 	: 	: 	: 	7533.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO3,PT	26494 	25624.5 	24309.2 	24062.5 	23546.3 	23009.9 	21675.9 	21578.0 	20948.8 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO3,RO	6581.2 	5893.3 	4969.1 	4109.5 	3137.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO3,SE	41353.8 	41545.8 	39665.5 	38380.4 	37282.8 	36149.1 	35000.2 	33991.2 	35756.2 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO3,SK	: 	10460.2 	8590.2 	8175.9 	7214.9 	6000.0 	5556.3 	4711.1 	4493.0 	3709.4 	4108.0 	3852.4 	: 	: 
EUR,FT,M,ISCO3,UK	: 	49252.1 	47816.6 	: 	46428.3 	43893.7 	47930.3 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO4,AT	45168.0 	42072.4 	41777.0 	39533.0 	38299.0 	41061.0 	39276.0 	38931.7 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO4,CY	22848.0 	22202.3 	20841.1 	21343.9 	19861.2 	18880.2 	17792.2 	16712.0 	15953.5 	15196.1 	14291.9 	13907.5 	: 	: 
EUR,FT,M,ISCO4,DE	49100.0 	47800.0 	46338.0 	45900.0 	45200.0 	44200.0 	43400.0 	42000.0 	41000.0 	40200.0 	39233.2 	38432.0 	38921.2 	: 
EUR,FT,M,ISCO4,DK	49885.0 	45553.6 	42669.5 	41874.6 	43575.9 	43439.8 	39974.8 	38514.0 	37685.7 	36373.5 	33761.6 	32848.6 	32326.7 	: 
EUR,FT,M,ISCO4,EL	: 	: 	: 	: 	: 	20018.7 	19224.0 	18408.4 	17338.7 	16324.0 	15263.3 	14711.3 	13794.8 	13108.7 
EUR,FT,M,ISCO4,ES	: 	23300.1 	22665.6 	21865.4 	21229.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO4,FI	32867.0 	31253.0 	26683.0 	28985.0 	29181.0 	26949.0 	26082.0 	24568.9 	24352.3 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO4,IE	: 	36744.0 	: 	37010.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO4,IS	32378.5 	50815.9 	44838.2 	47091.9 	42011.4 	38866.6 	37542.7 	31303.8 	34635.8 	31818.6 	: 	: 	: 	: 
EUR,FT,M,ISCO4,MT	: 	: 	: 	: 	: 	13176.4 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO4,PL	: 	: 	: 	: 	5345.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO4,PT	15932 	15447.1 	14703.7 	14434.3 	14086.0 	13732.9 	15463.6 	14702.0 	14108.8 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO4,RO	5510.8 	4932.7 	3716.6 	3075.5 	2346.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO4,SE	28853.4 	28974.9 	27700.1 	27638.7 	26520.4 	26245.8 	25035.9 	23977.7 	25535.5 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO4,SK	: 	7763.2 	6379.1 	5845.0 	5296.7 	4634.4 	4344.0 	3627.1 	3459.5 	2965.2 	3172.2 	2763.0 	: 	: 
EUR,FT,M,ISCO4,UK	: 	31333.1 	30589.8 	: 	29359.3 	28240.3 	30310.3 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO5,AT	33656.0 	32902.6 	33257.0 	33213.0 	32723.0 	32236.0 	30584.0 	29276.4 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO5,CY	21132.0 	20081.7 	19632.5 	19325.8 	18726.6 	17997.4 	17062.8 	16773.9 	15848.5 	15652.1 	14788.9 	14896.3 	: 	: 
EUR,FT,M,ISCO5,DE	33000.0 	32200.0 	31458.0 	31200.0 	30900.0 	30400.0 	30000.0 	28400.0 	28000.0 	27600.0 	26917.0 	26683.4 	27244.8 	: 
EUR,FT,M,ISCO5,DK	45403.7 	43953.9 	38567.8 	37408.1 	37169.9 	35558.4 	34556.9 	33768.2 	33165.9 	31161.6 	30712.2 	29519.0 	29725.2 	: 
EUR,FT,M,ISCO5,EL	: 	: 	: 	: 	: 	17442.8 	16639.7 	15764.1 	14712.4 	13724.7 	12715.8 	12144.0 	11180.5 	10527.3 
EUR,FT,M,ISCO5,ES	: 	17654.5 	17351.8 	16658.6 	16530.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO5,FI	30840.0 	29501.0 	23700.0 	27687.0 	27109.0 	26160.0 	25315.0 	23843.2 	22572.5 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO5,IE	: 	38157.0 	: 	35168.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO5,IS	33059.9 	52219.6 	47185.5 	48753.7 	38379.8 	32960.8 	32334.5 	31843.5 	35581.2 	30776.5 	: 	: 	: 	: 
EUR,FT,M,ISCO5,MT	: 	: 	: 	: 	: 	12863.0 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO5,PL	: 	: 	: 	: 	3996.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO5,PT	12347 	11900.3 	11320.4 	11018.7 	10675.3 	10332.6 	9617.3 	10253.0 	9555.6 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO5,RO	3188.8 	2853.1 	2324.6 	1925.5 	1469.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO5,SE	27215.2 	27044.2 	26204.3 	25678.5 	25106.5 	25346.2 	24608.8 	23832.5 	24908.8 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO5,SK	: 	5851.2 	5165.1 	4742.5 	4123.7 	3565.1 	3481.5 	2863.3 	2801.2 	2494.8 	3005.3 	2728.8 	: 	: 
EUR,FT,M,ISCO5,UK	: 	35431.5 	34431.5 	: 	32525.9 	30887.7 	32477.8 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO6,PT	9850 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO7,AT	33703.0 	32737.7 	32490.0 	31706.0 	30650.0 	31722.0 	30868.0 	30047.9 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO7,CY	23208.0 	21852.7 	21154.2 	20803.1 	19696.2 	18736.9 	17980.4 	17337.0 	16560.3 	15838.1 	15244.6 	14586.8 	: 	: 
EUR,FT,M,ISCO7,DE	34600.0 	33700.0 	32760.0 	32200.0 	31700.0 	31200.0 	30400.0 	29500.0 	28800.0 	28900.0 	28108.9 	27579.4 	27961.8 	: 
EUR,FT,M,ISCO7,DK	48367.5 	46661.3 	43182.8 	42104.5 	40499.9 	39632.7 	38488.9 	37218.0 	38169.4 	35128.4 	32761.9 	32368.1 	31854.8 	: 
EUR,FT,M,ISCO7,EL	: 	: 	: 	: 	: 	15982.5 	15311.0 	14604.1 	13709.4 	12863.8 	11987.7 	11515.5 	10725.9 	10158.3 
EUR,FT,M,ISCO7,ES	: 	20084.6 	19033.8 	18787.5 	18266.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO7,FI	33701.0 	32687.0 	25115.0 	30473.0 	29275.0 	28411.0 	27811.0 	26494.3 	25646.1 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO7,IE	: 	37492.0 	: 	37827.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO7,IS	36876.9 	59363.2 	54945.3 	55336.8 	46699.9 	40121.2 	38395.2 	39507.7 	42230.4 	36280.7 	: 	: 	: 	: 
EUR,FT,M,ISCO7,MT	: 	: 	: 	: 	: 	12714.4 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO7,PL	: 	: 	: 	: 	5245.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO7,PT	12382 	11948.3 	11213.9 	11002.1 	10790.6 	10579.2 	10923.6 	10729.0 	10142.5 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO7,RO	5031.5 	4504.5 	3590.7 	2969.4 	2266.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO7,SE	31250.0 	31273.4 	30133.0 	28563.7 	28286.1 	27856.9 	26844.8 	26547.5 	27676.8 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO7,SK	: 	7311.1 	6010.0 	5766.1 	5194.2 	4612.2 	4196.6 	3506.3 	3175.1 	2916.4 	3084.6 	3137.1 	: 	: 
EUR,FT,M,ISCO7,UK	: 	35577.5 	35213.4 	: 	33432.1 	31579.9 	33928.1 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO7-9,AT	32916.0 	31975.3 	31742.0 	30953.0 	30362.0 	30848.0 	30171.0 	29221.1 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO7-9,CY	21719.0 	20380.1 	19611.1 	19476.0 	18565.6 	17814.0 	16754.5 	16259.7 	15758.7 	15286.0 	14825.3 	14161.7 	: 	: 
EUR,FT,M,ISCO7-9,DE	33700.0 	32800.0 	31851.0 	31400.0 	30900.0 	30400.0 	29700.0 	28900.0 	28300.0 	28300.0 	27512.9 	27081.6 	27449.7 	: 
EUR,FT,M,ISCO7-9,DK	47898.2 	46233.1 	42342.5 	41332.6 	39575.3 	38771.0 	37873.4 	36641.8 	36930.0 	34658.3 	33037.2 	32217.7 	31649.6 	: 
EUR,FT,M,ISCO7-9,EL	: 	: 	: 	: 	: 	16331.0 	15706.5 	15002.2 	14163.4 	13320.4 	12429.6 	11941.0 	11184.4 	10561.4 
EUR,FT,M,ISCO7-9,ES	: 	19157.3 	18285.8 	17925.4 	17361.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO7-9,FI	32773.0 	32024.0 	30534.0 	30027.0 	28595.0 	28059.0 	27322.0 	26186.9 	25451.5 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO7-9,IE	: 	35576.0 	: 	35563.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO7-9,IS	33796.8 	53075.4 	49635.4 	49878.6 	41069.8 	36494.6 	34701.8 	34570.0 	37648.6 	32254.5 	: 	: 	: 	: 
EUR,FT,M,ISCO7-9,MT	: 	: 	: 	: 	: 	11931.4 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO7-9,PL	: 	: 	: 	: 	5155.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO7-9,PT	12402 	11979.3 	11270.7 	11122.1 	10944.6 	10761.3 	10730.4 	10707.0 	10105.8 	: 	: 	: 	: 	: 
EUR,FT,M,ISCO7-9,RO	4519.6 	4047.6 	3383.1 	2797.1 	2132.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 
